Date,Department,Dept_Date_Key,Total_Beds,Occupied_Beds,Occupancy_Rate
2025-12-29,ICU,ICU_2025-12-29,40,36,0.9
2025-12-30,ICU,ICU_2025-12-30,40,38,0.95
2025-12-31,ICU,ICU_2025-12-31,40,34,0.85
2024-01-01,Surgery,Surgery_2024-01-01,50,40,0.8
2024-01-02,Surgery,Surgery_2024-01-02,50,42,0.84
2024-01-03,Surgery,Surgery_2024-01-03,50,46,0.92
2024-01-04,Surgery,Surgery_2024-01-04,50,40,0.8
2024-01-05,Surgery,Surgery_2024-01-05,50,43,0.86
2024-01-06,Surgery,Surgery_2024-01-06,50,44,0.88
2024-01-07,Surgery,Surgery_2024-01-07,50,41,0.82
2024-01-08,Surgery,Surgery_2024-01-08,50,42,0.84
2024-01-09,Surgery,Surgery_2024-01-09,50,39,0.78
2024-01-10,Surgery,Surgery_2024-01-10,50,43,0.86
2024-01-11,Surgery,Surgery_2024-01-11,50,42,0.84
2024-01-12,Surgery,Surgery_2024-01-12,50,44,0.88
2024-01-13,Surgery,Surgery_2024-01-13,50,41,0.82
2024-01-14,Surgery,Surgery_2024-01-14,50,38,0.76
2024-01-15,Surgery,Surgery_2024-01-15,50,40,0.8
2024-01-16,Surgery,Surgery_2024-01-16,50,41,0.82
2024-01-17,Surgery,Surgery_2024-01-17,50,43,0.86
2024-01-18,Surgery,Surgery_2024-01-18,50,41,0.82
2024-01-19,Surgery,Surgery_2024-01-19,50,43,0.86
2024-01-20,Surgery,Surgery_2024-01-20,50,43,0.86
2024-01-21,Surgery,Surgery_2024-01-21,50,40,0.8
2024-01-22,Surgery,Surgery_2024-01-22,50,42,0.84
2024-01-23,Surgery,Surgery_2024-01-23,50,40,0.8
2024-01-24,Surgery,Surgery_2024-01-24,50,44,0.88
2024-01-25,Surgery,Surgery_2024-01-25,50,46,0.92
2024-01-26,Surgery,Surgery_2024-01-26,50,40,0.8
2024-01-27,Surgery,Surgery_2024-01-27,50,40,0.8
2024-01-28,Surgery,Surgery_2024-01-28,50,41,0.82
2024-01-29,Surgery,Surgery_2024-01-29,50,41,0.82
2024-01-30,Surgery,Surgery_2024-01-30,50,40,0.8
2024-01-31,Surgery,Surgery_2024-01-31,50,38,0.76
2024-02-01,Surgery,Surgery_2024-02-01,50,40,0.8
2024-02-02,Surgery,Surgery_2024-02-02,50,41,0.82
2024-02-03,Surgery,Surgery_2024-02-03,50,40,0.8
2024-02-04,Surgery,Surgery_2024-02-04,50,41,0.82
2024-02-05,Surgery,Surgery_2024-02-05,50,38,0.76
2024-02-06,Surgery,Surgery_2024-02-06,50,43,0.86
2024-02-07,Surgery,Surgery_2024-02-07,50,44,0.88
2024-02-08,Surgery,Surgery_2024-02-08,50,38,0.76
2024-02-09,Surgery,Surgery_2024-02-09,50,45,0.9
2024-02-10,Surgery,Surgery_2024-02-10,50,43,0.86
2024-02-11,Surgery,Surgery_2024-02-11,50,44,0.88
2024-02-12,Surgery,Surgery_2024-02-12,50,40,0.8
2024-02-13,Surgery,Surgery_2024-02-13,50,38,0.76
2024-02-14,Surgery,Surgery_2024-02-14,50,42,0.84
2024-02-15,Surgery,Surgery_2024-02-15,50,35,0.7
2024-02-16,Surgery,Surgery_2024-02-16,50,42,0.84
2024-02-17,Surgery,Surgery_2024-02-17,50,40,0.8
2024-02-18,Surgery,Surgery_2024-02-18,50,41,0.82
2024-02-19,Surgery,Surgery_2024-02-19,50,42,0.84
2024-02-20,Surgery,Surgery_2024-02-20,50,40,0.8
2024-02-21,Surgery,Surgery_2024-02-21,50,44,0.88
2024-02-22,Surgery,Surgery_2024-02-22,50,43,0.86
2024-02-23,Surgery,Surgery_2024-02-23,50,40,0.8
2024-02-24,Surgery,Surgery_2024-02-24,50,39,0.78
2024-02-25,Surgery,Surgery_2024-02-25,50,40,0.8
2024-02-26,Surgery,Surgery_2024-02-26,50,46,0.92
2024-02-27,Surgery,Surgery_2024-02-27,50,37,0.74
2024-02-28,Surgery,Surgery_2024-02-28,50,41,0.82
2024-02-29,Surgery,Surgery_2024-02-29,50,40,0.8
2024-03-01,Surgery,Surgery_2024-03-01,50,39,0.78
2024-03-02,Surgery,Surgery_2024-03-02,50,42,0.84
2024-03-03,Surgery,Surgery_2024-03-03,50,40,0.8
2024-03-04,Surgery,Surgery_2024-03-04,50,34,0.68
2024-03-05,Surgery,Surgery_2024-03-05,50,40,0.8
2024-03-06,Surgery,Surgery_2024-03-06,50,39,0.78
2024-03-07,Surgery,Surgery_2024-03-07,50,44,0.88
2024-03-08,Surgery,Surgery_2024-03-08,50,39,0.78
2024-03-09,Surgery,Surgery_2024-03-09,50,38,0.76
2024-03-10,Surgery,Surgery_2024-03-10,50,40,0.8
2024-03-11,Surgery,Surgery_2024-03-11,50,43,0.86
2024-03-12,Surgery,Surgery_2024-03-12,50,44,0.88
2024-03-13,Surgery,Surgery_2024-03-13,50,42,0.84
2024-03-14,Surgery,Surgery_2024-03-14,50,47,0.94
2024-03-15,Surgery,Surgery_2024-03-15,50,40,0.8
2024-03-16,Surgery,Surgery_2024-03-16,50,42,0.84
2024-03-17,Surgery,Surgery_2024-03-17,50,40,0.8
2024-03-18,Surgery,Surgery_2024-03-18,50,41,0.82
2024-03-19,Surgery,Surgery_2024-03-19,50,40,0.8
2024-03-20,Surgery,Surgery_2024-03-20,50,40,0.8
2024-03-21,Surgery,Surgery_2024-03-21,50,45,0.9
2024-03-22,Surgery,Surgery_2024-03-22,50,38,0.76
2024-03-23,Surgery,Surgery_2024-03-23,50,45,0.9
2024-03-24,Surgery,Surgery_2024-03-24,50,40,0.8
2024-03-25,Surgery,Surgery_2024-03-25,50,42,0.84
2024-03-26,Surgery,Surgery_2024-03-26,50,39,0.78
2024-03-27,Surgery,Surgery_2024-03-27,50,41,0.82
2024-03-28,Surgery,Surgery_2024-03-28,50,44,0.88
2024-03-29,Surgery,Surgery_2024-03-29,50,39,0.78
2024-03-30,Surgery,Surgery_2024-03-30,50,41,0.82
2024-03-31,Surgery,Surgery_2024-03-31,50,40,0.8
2024-04-01,Surgery,Surgery_2024-04-01,50,37,0.74
2024-04-02,Surgery,Surgery_2024-04-02,50,41,0.82
2024-04-03,Surgery,Surgery_2024-04-03,50,45,0.9
2024-04-04,Surgery,Surgery_2024-04-04,50,41,0.82
2024-04-05,Surgery,Surgery_2024-04-05,50,38,0.76
2024-04-06,Surgery,Surgery_2024-04-06,50,39,0.78
2024-04-07,Surgery,Surgery_2024-04-07,50,40,0.8
2024-04-08,Surgery,Surgery_2024-04-08,50,40,0.8
2024-04-09,Surgery,Surgery_2024-04-09,50,41,0.82
2024-04-10,Surgery,Surgery_2024-04-10,50,44,0.88
2024-04-11,Surgery,Surgery_2024-04-11,50,36,0.72
2024-04-12,Surgery,Surgery_2024-04-12,50,42,0.84
2024-04-13,Surgery,Surgery_2024-04-13,50,43,0.86
2024-04-14,Surgery,Surgery_2024-04-14,50,45,0.9
2024-04-15,Surgery,Surgery_2024-04-15,50,41,0.82
2024-04-16,Surgery,Surgery_2024-04-16,50,42,0.84
2024-04-17,Surgery,Surgery_2024-04-17,50,42,0.84
2024-04-18,Surgery,Surgery_2024-04-18,50,39,0.78
2024-04-19,Surgery,Surgery_2024-04-19,50,41,0.82
2024-04-20,Surgery,Surgery_2024-04-20,50,40,0.8
2024-04-21,Surgery,Surgery_2024-04-21,50,43,0.86
2024-04-22,Surgery,Surgery_2024-04-22,50,38,0.76
2024-04-23,Surgery,Surgery_2024-04-23,50,41,0.82
2024-04-24,Surgery,Surgery_2024-04-24,50,45,0.9
2024-04-25,Surgery,Surgery_2024-04-25,50,41,0.82
2024-04-26,Surgery,Surgery_2024-04-26,50,42,0.84
2024-04-27,Surgery,Surgery_2024-04-27,50,43,0.86
2024-04-28,Surgery,Surgery_2024-04-28,50,40,0.8
2024-04-29,Surgery,Surgery_2024-04-29,50,39,0.78
2024-04-30,Surgery,Surgery_2024-04-30,50,46,0.92
2024-05-01,Surgery,Surgery_2024-05-01,50,41,0.82
2024-05-02,Surgery,Surgery_2024-05-02,50,39,0.78
2024-05-03,Surgery,Surgery_2024-05-03,50,41,0.82
2024-05-04,Surgery,Surgery_2024-05-04,50,41,0.82
2024-05-05,Surgery,Surgery_2024-05-05,50,39,0.78
2024-05-06,Surgery,Surgery_2024-05-06,50,41,0.82
2024-05-07,Surgery,Surgery_2024-05-07,50,35,0.7
2024-05-08,Surgery,Surgery_2024-05-08,50,42,0.84
2024-05-09,Surgery,Surgery_2024-05-09,50,40,0.8
2024-05-10,Surgery,Surgery_2024-05-10,50,39,0.78
2024-05-11,Surgery,Surgery_2024-05-11,50,42,0.84
2024-05-12,Surgery,Surgery_2024-05-12,50,39,0.78
2024-05-13,Surgery,Surgery_2024-05-13,50,41,0.82
2024-05-14,Surgery,Surgery_2024-05-14,50,42,0.84
2024-05-15,Surgery,Surgery_2024-05-15,50,45,0.9
2024-05-16,Surgery,Surgery_2024-05-16,50,43,0.86
2024-05-17,Surgery,Surgery_2024-05-17,50,40,0.8
2024-05-18,Surgery,Surgery_2024-05-18,50,41,0.82
2024-05-19,Surgery,Surgery_2024-05-19,50,44,0.88
2024-05-20,Surgery,Surgery_2024-05-20,50,41,0.82
2024-05-21,Surgery,Surgery_2024-05-21,50,43,0.86
2024-05-22,Surgery,Surgery_2024-05-22,50,45,0.9
2024-05-23,Surgery,Surgery_2024-05-23,50,39,0.78
2024-05-24,Surgery,Surgery_2024-05-24,50,43,0.86
2024-05-25,Surgery,Surgery_2024-05-25,50,40,0.8
2024-05-26,Surgery,Surgery_2024-05-26,50,39,0.78
2024-05-27,Surgery,Surgery_2024-05-27,50,43,0.86
2024-05-28,Surgery,Surgery_2024-05-28,50,43,0.86
2024-05-29,Surgery,Surgery_2024-05-29,50,41,0.82
2024-05-30,Surgery,Surgery_2024-05-30,50,42,0.84
2024-05-31,Surgery,Surgery_2024-05-31,50,43,0.86
2024-06-01,Surgery,Surgery_2024-06-01,50,44,0.88
2024-06-02,Surgery,Surgery_2024-06-02,50,39,0.78
2024-06-03,Surgery,Surgery_2024-06-03,50,37,0.74
2024-06-04,Surgery,Surgery_2024-06-04,50,39,0.78
2024-06-05,Surgery,Surgery_2024-06-05,50,41,0.82
2024-06-06,Surgery,Surgery_2024-06-06,50,43,0.86
2024-06-07,Surgery,Surgery_2024-06-07,50,41,0.82
2024-06-08,Surgery,Surgery_2024-06-08,50,40,0.8
2024-06-09,Surgery,Surgery_2024-06-09,50,40,0.8
2024-06-10,Surgery,Surgery_2024-06-10,50,44,0.88
2024-06-11,Surgery,Surgery_2024-06-11,50,45,0.9
2024-06-12,Surgery,Surgery_2024-06-12,50,41,0.82
2024-06-13,Surgery,Surgery_2024-06-13,50,38,0.76
2024-06-14,Surgery,Surgery_2024-06-14,50,43,0.86
2024-06-15,Surgery,Surgery_2024-06-15,50,39,0.78
2024-06-16,Surgery,Surgery_2024-06-16,50,42,0.84
2024-06-17,Surgery,Surgery_2024-06-17,50,45,0.9
2024-06-18,Surgery,Surgery_2024-06-18,50,44,0.88
2024-06-19,Surgery,Surgery_2024-06-19,50,41,0.82
2024-06-20,Surgery,Surgery_2024-06-20,50,43,0.86
2024-06-21,Surgery,Surgery_2024-06-21,50,39,0.78
2024-06-22,Surgery,Surgery_2024-06-22,50,38,0.76
2024-06-23,Surgery,Surgery_2024-06-23,50,39,0.78
2024-06-24,Surgery,Surgery_2024-06-24,50,37,0.74
2024-06-25,Surgery,Surgery_2024-06-25,50,40,0.8
2024-06-26,Surgery,Surgery_2024-06-26,50,43,0.86
2024-06-27,Surgery,Surgery_2024-06-27,50,44,0.88
2024-06-28,Surgery,Surgery_2024-06-28,50,45,0.9
2024-06-29,Surgery,Surgery_2024-06-29,50,39,0.78
2024-06-30,Surgery,Surgery_2024-06-30,50,40,0.8
2024-07-01,Surgery,Surgery_2024-07-01,50,44,0.88
2024-07-02,Surgery,Surgery_2024-07-02,50,43,0.86
2024-07-03,Surgery,Surgery_2024-07-03,50,44,0.88
2024-07-04,Surgery,Surgery_2024-07-04,50,45,0.9
2024-07-05,Surgery,Surgery_2024-07-05,50,38,0.76
2024-07-06,Surgery,Surgery_2024-07-06,50,42,0.84
2024-07-07,Surgery,Surgery_2024-07-07,50,42,0.84
2024-07-08,Surgery,Surgery_2024-07-08,50,42,0.84
2024-07-09,Surgery,Surgery_2024-07-09,50,40,0.8
2024-07-10,Surgery,Surgery_2024-07-10,50,44,0.88
2024-07-11,Surgery,Surgery_2024-07-11,50,40,0.8
2024-07-12,Surgery,Surgery_2024-07-12,50,40,0.8
2024-07-13,Surgery,Surgery_2024-07-13,50,42,0.84
2024-07-14,Surgery,Surgery_2024-07-14,50,43,0.86
2024-07-15,Surgery,Surgery_2024-07-15,50,43,0.86
2024-07-16,Surgery,Surgery_2024-07-16,50,37,0.74
2024-07-17,Surgery,Surgery_2024-07-17,50,43,0.86
2024-07-18,Surgery,Surgery_2024-07-18,50,43,0.86
2024-07-19,Surgery,Surgery_2024-07-19,50,38,0.76
2024-07-20,Surgery,Surgery_2024-07-20,50,42,0.84
2024-07-21,Surgery,Surgery_2024-07-21,50,39,0.78
2024-07-22,Surgery,Surgery_2024-07-22,50,39,0.78
2024-07-23,Surgery,Surgery_2024-07-23,50,40,0.8
2024-07-24,Surgery,Surgery_2024-07-24,50,42,0.84
2024-07-25,Surgery,Surgery_2024-07-25,50,42,0.84
2024-07-26,Surgery,Surgery_2024-07-26,50,40,0.8
2024-07-27,Surgery,Surgery_2024-07-27,50,43,0.86
2024-07-28,Surgery,Surgery_2024-07-28,50,43,0.86
2024-07-29,Surgery,Surgery_2024-07-29,50,38,0.76
2024-07-30,Surgery,Surgery_2024-07-30,50,42,0.84
2024-07-31,Surgery,Surgery_2024-07-31,50,41,0.82
2024-08-01,Surgery,Surgery_2024-08-01,50,41,0.82
2024-08-02,Surgery,Surgery_2024-08-02,50,42,0.84
2024-08-03,Surgery,Surgery_2024-08-03,50,42,0.84
2024-08-04,Surgery,Surgery_2024-08-04,50,44,0.88
2024-08-05,Surgery,Surgery_2024-08-05,50,43,0.86
2024-08-06,Surgery,Surgery_2024-08-06,50,45,0.9
2024-08-07,Surgery,Surgery_2024-08-07,50,39,0.78
2024-08-08,Surgery,Surgery_2024-08-08,50,45,0.9
2024-08-09,Surgery,Surgery_2024-08-09,50,39,0.78
2024-08-10,Surgery,Surgery_2024-08-10,50,44,0.88
2024-08-11,Surgery,Surgery_2024-08-11,50,42,0.84
2024-08-12,Surgery,Surgery_2024-08-12,50,48,0.96
2024-08-13,Surgery,Surgery_2024-08-13,50,39,0.78
2024-08-14,Surgery,Surgery_2024-08-14,50,40,0.8
2024-08-15,Surgery,Surgery_2024-08-15,50,39,0.78
2024-08-16,Surgery,Surgery_2024-08-16,50,39,0.78
2024-08-17,Surgery,Surgery_2024-08-17,50,42,0.84
2024-08-18,Surgery,Surgery_2024-08-18,50,38,0.76
2024-08-19,Surgery,Surgery_2024-08-19,50,41,0.82
2024-08-20,Surgery,Surgery_2024-08-20,50,32,0.64
2024-08-21,Surgery,Surgery_2024-08-21,50,42,0.84
2024-08-22,Surgery,Surgery_2024-08-22,50,38,0.76
2024-08-23,Surgery,Surgery_2024-08-23,50,40,0.8
2024-08-24,Surgery,Surgery_2024-08-24,50,40,0.8
2024-08-25,Surgery,Surgery_2024-08-25,50,42,0.84
2024-08-26,Surgery,Surgery_2024-08-26,50,39,0.78
2024-08-27,Surgery,Surgery_2024-08-27,50,44,0.88
2024-08-28,Surgery,Surgery_2024-08-28,50,40,0.8
2024-08-29,Surgery,Surgery_2024-08-29,50,40,0.8
2024-08-30,Surgery,Surgery_2024-08-30,50,44,0.88
2024-08-31,Surgery,Surgery_2024-08-31,50,43,0.86
2024-09-01,Surgery,Surgery_2024-09-01,50,44,0.88
2024-09-02,Surgery,Surgery_2024-09-02,50,40,0.8
2024-09-03,Surgery,Surgery_2024-09-03,50,41,0.82
2024-09-04,Surgery,Surgery_2024-09-04,50,45,0.9
2024-09-05,Surgery,Surgery_2024-09-05,50,40,0.8
2024-09-06,Surgery,Surgery_2024-09-06,50,41,0.82
2024-09-07,Surgery,Surgery_2024-09-07,50,38,0.76
2024-09-08,Surgery,Surgery_2024-09-08,50,43,0.86
2024-09-09,Surgery,Surgery_2024-09-09,50,41,0.82
2024-09-10,Surgery,Surgery_2024-09-10,50,39,0.78
2024-09-11,Surgery,Surgery_2024-09-11,50,43,0.86
2024-09-12,Surgery,Surgery_2024-09-12,50,44,0.88
2024-09-13,Surgery,Surgery_2024-09-13,50,43,0.86
2024-09-14,Surgery,Surgery_2024-09-14,50,41,0.82
2024-09-15,Surgery,Surgery_2024-09-15,50,40,0.8
2024-09-16,Surgery,Surgery_2024-09-16,50,39,0.78
2024-09-17,Surgery,Surgery_2024-09-17,50,40,0.8
2024-09-18,Surgery,Surgery_2024-09-18,50,43,0.86
2024-09-19,Surgery,Surgery_2024-09-19,50,44,0.88
2024-09-20,Surgery,Surgery_2024-09-20,50,42,0.84
2024-09-21,Surgery,Surgery_2024-09-21,50,38,0.76
2024-09-22,Surgery,Surgery_2024-09-22,50,37,0.74
2024-09-23,Surgery,Surgery_2024-09-23,50,40,0.8
2024-09-24,Surgery,Surgery_2024-09-24,50,42,0.84
2024-09-25,Surgery,Surgery_2024-09-25,50,38,0.76
2024-09-26,Surgery,Surgery_2024-09-26,50,43,0.86
2024-09-27,Surgery,Surgery_2024-09-27,50,41,0.82
2024-09-28,Surgery,Surgery_2024-09-28,50,44,0.88
2024-09-29,Surgery,Surgery_2024-09-29,50,40,0.8
2024-09-30,Surgery,Surgery_2024-09-30,50,41,0.82
2024-10-01,Surgery,Surgery_2024-10-01,50,39,0.78
2024-10-02,Surgery,Surgery_2024-10-02,50,39,0.78
2024-10-03,Surgery,Surgery_2024-10-03,50,42,0.84
2024-10-04,Surgery,Surgery_2024-10-04,50,42,0.84
2024-10-05,Surgery,Surgery_2024-10-05,50,43,0.86
2024-10-06,Surgery,Surgery_2024-10-06,50,39,0.78
2024-10-07,Surgery,Surgery_2024-10-07,50,43,0.86
2024-10-08,Surgery,Surgery_2024-10-08,50,37,0.74
2024-10-09,Surgery,Surgery_2024-10-09,50,41,0.82
2024-10-10,Surgery,Surgery_2024-10-10,50,40,0.8
2024-10-11,Surgery,Surgery_2024-10-11,50,41,0.82
2024-10-12,Surgery,Surgery_2024-10-12,50,39,0.78
2024-10-13,Surgery,Surgery_2024-10-13,50,44,0.88
2024-10-14,Surgery,Surgery_2024-10-14,50,39,0.78
2024-10-15,Surgery,Surgery_2024-10-15,50,40,0.8
2024-10-16,Surgery,Surgery_2024-10-16,50,44,0.88
2024-10-17,Surgery,Surgery_2024-10-17,50,43,0.86
2024-10-18,Surgery,Surgery_2024-10-18,50,44,0.88
2024-10-19,Surgery,Surgery_2024-10-19,50,40,0.8
2024-10-20,Surgery,Surgery_2024-10-20,50,42,0.84
2024-10-21,Surgery,Surgery_2024-10-21,50,40,0.8
2024-10-22,Surgery,Surgery_2024-10-22,50,39,0.78
2024-10-23,Surgery,Surgery_2024-10-23,50,37,0.74
2024-10-24,Surgery,Surgery_2024-10-24,50,43,0.86
2024-10-25,Surgery,Surgery_2024-10-25,50,42,0.84
2024-10-26,Surgery,Surgery_2024-10-26,50,40,0.8
2024-10-27,Surgery,Surgery_2024-10-27,50,38,0.76
2024-10-28,Surgery,Surgery_2024-10-28,50,41,0.82
2024-10-29,Surgery,Surgery_2024-10-29,50,43,0.86
2024-10-30,Surgery,Surgery_2024-10-30,50,43,0.86
2024-10-31,Surgery,Surgery_2024-10-31,50,39,0.78
2024-11-01,Surgery,Surgery_2024-11-01,50,44,0.88
2024-11-02,Surgery,Surgery_2024-11-02,50,43,0.86
2024-11-03,Surgery,Surgery_2024-11-03,50,41,0.82
2024-11-04,Surgery,Surgery_2024-11-04,50,41,0.82
2024-11-05,Surgery,Surgery_2024-11-05,50,38,0.76
2024-11-06,Surgery,Surgery_2024-11-06,50,39,0.78
2024-11-07,Surgery,Surgery_2024-11-07,50,39,0.78
2024-11-08,Surgery,Surgery_2024-11-08,50,43,0.86
2024-11-09,Surgery,Surgery_2024-11-09,50,40,0.8
2024-11-10,Surgery,Surgery_2024-11-10,50,35,0.7
2024-11-11,Surgery,Surgery_2024-11-11,50,39,0.78
2024-11-12,Surgery,Surgery_2024-11-12,50,36,0.72
2024-11-13,Surgery,Surgery_2024-11-13,50,42,0.84
2024-11-14,Surgery,Surgery_2024-11-14,50,41,0.82
2024-11-15,Surgery,Surgery_2024-11-15,50,42,0.84
2024-11-16,Surgery,Surgery_2024-11-16,50,40,0.8
2024-11-17,Surgery,Surgery_2024-11-17,50,39,0.78
2024-11-18,Surgery,Surgery_2024-11-18,50,42,0.84
2024-11-19,Surgery,Surgery_2024-11-19,50,41,0.82
2024-11-20,Surgery,Surgery_2024-11-20,50,44,0.88
2024-11-21,Surgery,Surgery_2024-11-21,50,41,0.82
2024-11-22,Surgery,Surgery_2024-11-22,50,40,0.8
2024-11-23,Surgery,Surgery_2024-11-23,50,43,0.86
2024-11-24,Surgery,Surgery_2024-11-24,50,43,0.86
2024-11-25,Surgery,Surgery_2024-11-25,50,40,0.8
2024-11-26,Surgery,Surgery_2024-11-26,50,40,0.8
2024-11-27,Surgery,Surgery_2024-11-27,50,36,0.72
2024-11-28,Surgery,Surgery_2024-11-28,50,36,0.72
2024-11-29,Surgery,Surgery_2024-11-29,50,45,0.9
2024-11-30,Surgery,Surgery_2024-11-30,50,41,0.82
2024-12-01,Surgery,Surgery_2024-12-01,50,40,0.8
2024-12-02,Surgery,Surgery_2024-12-02,50,42,0.84
2024-12-03,Surgery,Surgery_2024-12-03,50,44,0.88
2024-12-04,Surgery,Surgery_2024-12-04,50,39,0.78
2024-12-05,Surgery,Surgery_2024-12-05,50,40,0.8
2024-12-06,Surgery,Surgery_2024-12-06,50,38,0.76
2024-12-07,Surgery,Surgery_2024-12-07,50,38,0.76
2024-12-08,Surgery,Surgery_2024-12-08,50,38,0.76
2024-12-09,Surgery,Surgery_2024-12-09,50,44,0.88
2024-12-10,Surgery,Surgery_2024-12-10,50,44,0.88
2024-12-11,Surgery,Surgery_2024-12-11,50,44,0.88
2024-12-12,Surgery,Surgery_2024-12-12,50,42,0.84
2024-12-13,Surgery,Surgery_2024-12-13,50,41,0.82
2024-12-14,Surgery,Surgery_2024-12-14,50,40,0.8
2024-12-15,Surgery,Surgery_2024-12-15,50,35,0.7
2024-12-16,Surgery,Surgery_2024-12-16,50,44,0.88
2024-12-17,Surgery,Surgery_2024-12-17,50,44,0.88
2024-12-18,Surgery,Surgery_2024-12-18,50,40,0.8
2024-12-19,Surgery,Surgery_2024-12-19,50,38,0.76
2024-12-20,Surgery,Surgery_2024-12-20,50,39,0.78
2024-12-21,Surgery,Surgery_2024-12-21,50,41,0.82
2024-12-22,Surgery,Surgery_2024-12-22,50,40,0.8
2024-12-23,Surgery,Surgery_2024-12-23,50,41,0.82
2024-12-24,Surgery,Surgery_2024-12-24,50,42,0.84
2024-12-25,Surgery,Surgery_2024-12-25,50,43,0.86
2024-12-26,Surgery,Surgery_2024-12-26,50,41,0.82
2024-12-27,Surgery,Surgery_2024-12-27,50,40,0.8
2024-12-28,Surgery,Surgery_2024-12-28,50,39,0.78
2024-12-29,Surgery,Surgery_2024-12-29,50,43,0.86
2024-12-30,Surgery,Surgery_2024-12-30,50,40,0.8
2024-12-31,Surgery,Surgery_2024-12-31,50,41,0.82
2025-01-01,Surgery,Surgery_2025-01-01,50,38,0.76
2025-01-02,Surgery,Surgery_2025-01-02,50,41,0.82
2025-01-03,Surgery,Surgery_2025-01-03,50,45,0.9
2025-01-04,Surgery,Surgery_2025-01-04,50,40,0.8
2025-01-05,Surgery,Surgery_2025-01-05,50,42,0.84
2025-01-06,Surgery,Surgery_2025-01-06,50,43,0.86
2025-01-07,Surgery,Surgery_2025-01-07,50,43,0.86
2025-01-08,Surgery,Surgery_2025-01-08,50,41,0.82
2025-01-09,Surgery,Surgery_2025-01-09,50,42,0.84
2025-01-10,Surgery,Surgery_2025-01-10,50,36,0.72
2025-01-11,Surgery,Surgery_2025-01-11,50,38,0.76
2025-01-12,Surgery,Surgery_2025-01-12,50,44,0.88
2025-01-13,Surgery,Surgery_2025-01-13,50,44,0.88
2025-01-14,Surgery,Surgery_2025-01-14,50,41,0.82
2025-01-15,Surgery,Surgery_2025-01-15,50,35,0.7
2025-01-16,Surgery,Surgery_2025-01-16,50,38,0.76
2025-01-17,Surgery,Surgery_2025-01-17,50,40,0.8
2025-01-18,Surgery,Surgery_2025-01-18,50,39,0.78
2025-01-19,Surgery,Surgery_2025-01-19,50,39,0.78
2025-01-20,Surgery,Surgery_2025-01-20,50,41,0.82
2025-01-21,Surgery,Surgery_2025-01-21,50,42,0.84
2025-01-22,Surgery,Surgery_2025-01-22,50,37,0.74
2025-01-23,Surgery,Surgery_2025-01-23,50,40,0.8
2025-01-24,Surgery,Surgery_2025-01-24,50,44,0.88
2025-01-25,Surgery,Surgery_2025-01-25,50,42,0.84
2025-01-26,Surgery,Surgery_2025-01-26,50,40,0.8
2025-01-27,Surgery,Surgery_2025-01-27,50,38,0.76
2025-01-28,Surgery,Surgery_2025-01-28,50,43,0.86
2025-01-29,Surgery,Surgery_2025-01-29,50,45,0.9
2025-01-30,Surgery,Surgery_2025-01-30,50,35,0.7
2025-01-31,Surgery,Surgery_2025-01-31,50,43,0.86
2025-02-01,Surgery,Surgery_2025-02-01,50,45,0.9
2025-02-02,Surgery,Surgery_2025-02-02,50,42,0.84
2025-02-03,Surgery,Surgery_2025-02-03,50,45,0.9
2025-02-04,Surgery,Surgery_2025-02-04,50,42,0.84
2025-02-05,Surgery,Surgery_2025-02-05,50,43,0.86
2025-02-06,Surgery,Surgery_2025-02-06,50,41,0.82
2025-02-07,Surgery,Surgery_2025-02-07,50,41,0.82
2025-02-08,Surgery,Surgery_2025-02-08,50,43,0.86
2025-02-09,Surgery,Surgery_2025-02-09,50,37,0.74
2025-02-10,Surgery,Surgery_2025-02-10,50,45,0.9
2025-02-11,Surgery,Surgery_2025-02-11,50,40,0.8
2025-02-12,Surgery,Surgery_2025-02-12,50,37,0.74
2025-02-13,Surgery,Surgery_2025-02-13,50,38,0.76
2025-02-14,Surgery,Surgery_2025-02-14,50,46,0.92
2025-02-15,Surgery,Surgery_2025-02-15,50,42,0.84
2025-02-16,Surgery,Surgery_2025-02-16,50,43,0.86
2025-02-17,Surgery,Surgery_2025-02-17,50,40,0.8
2025-02-18,Surgery,Surgery_2025-02-18,50,45,0.9
2025-02-19,Surgery,Surgery_2025-02-19,50,44,0.88
2025-02-20,Surgery,Surgery_2025-02-20,50,38,0.76
2025-02-21,Surgery,Surgery_2025-02-21,50,39,0.78
2025-02-22,Surgery,Surgery_2025-02-22,50,39,0.78
2025-02-23,Surgery,Surgery_2025-02-23,50,44,0.88
2025-02-24,Surgery,Surgery_2025-02-24,50,39,0.78
2025-02-25,Surgery,Surgery_2025-02-25,50,39,0.78
2025-02-26,Surgery,Surgery_2025-02-26,50,38,0.76
2025-02-27,Surgery,Surgery_2025-02-27,50,40,0.8
2025-02-28,Surgery,Surgery_2025-02-28,50,35,0.7
2025-03-01,Surgery,Surgery_2025-03-01,50,40,0.8
2025-03-02,Surgery,Surgery_2025-03-02,50,37,0.74
2025-03-03,Surgery,Surgery_2025-03-03,50,37,0.74
2025-03-04,Surgery,Surgery_2025-03-04,50,42,0.84
2025-03-05,Surgery,Surgery_2025-03-05,50,40,0.8
2025-03-06,Surgery,Surgery_2025-03-06,50,41,0.82
2025-03-07,Surgery,Surgery_2025-03-07,50,43,0.86
2025-03-08,Surgery,Surgery_2025-03-08,50,43,0.86
